objectid,parentid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,doi,related_pathways
dhun-g5-033,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-033_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-033_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-033_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-034,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-034_20260125.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-034_20260125_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-034_20260125_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-035,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-035_20260202.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-035_20260202_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-035_20260202_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-036,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-036_20260202.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-036_20260202_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-036_20260202_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-037,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-037_20260202.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-037_20260202_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-037_20260202_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-038,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-038_20260202.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-038_20260202_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-038_20260202_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-039,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-039_20260207.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-039_20260207_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-039_20260207_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-040,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-040_20260208.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-040_20260208_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-040_20260208_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-041,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-041_20260208.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-041_20260208_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-041_20260208_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-042,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-042_20260212.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-042_20260212_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-042_20260212_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-043,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-043_20260213.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-043_20260213_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-043_20260213_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-044,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G5-044_20260211.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g5-044_20260211_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g5-044_20260211_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-045,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G5-045_20250813.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g5-045_20250813_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g5-045_20250813_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-046,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G5-046_20250813.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g5-046_20250813_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g5-046_20250813_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-047,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G5-047_20250810.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g5-047_20250810_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g5-047_20250810_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-048,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G5-048_20260205.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g5-048_20260205_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g5-048_20260205_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-049,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G5-049_20250813.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g5-049_20250813_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g5-049_20250813_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-050,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G5-050_20250810.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g5-050_20250810_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g5-050_20250810_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-051,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G5-051_20260326.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g5-051_20260326_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g5-051_20260326_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-052,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G5-052_20250811.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g5-052_20250811_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g5-052_20250811_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-053,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G5-053_20260205.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g5-053_20260205_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g5-053_20260205_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g5-054,dhun-g5,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Kukrety_RC6_DHUN-G5-054_20250811.jpg,/objects/small/mantrams_tf3_kukrety_rc6_dhun-g5-054_20250811_sm.jpg,/objects/thumbs/mantrams_tf3_kukrety_rc6_dhun-g5-054_20250811_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g6,,Digital Circulations and Shrines (DHUN Gallery 6),Piyush Kukrety; Borayin Larios; Kanika Pruthi ,2026,"In its digital emanation, the name circulates as pure repetition within networked space, detached from any single physical site yet constantly re-anchored through screens, platforms, and interfaces. It appears as text fragments, hashtags, thumbnails, reels, compressed images, and algorithmically amplified slogans, where visibility is governed less by permanence than by circulation, engagement, and replication.  Within these digital environments, the name becomes infrastructural rather than representational. It is embedded in the logics of sharing, forwarding, remixing, and reposting, where devotional utterance and political sign are indistinguishable from content flow. Each repetition is both identical and newly situated, generating a sense of presence that is continuous but dispersed across timelines and feeds. This mode of existence produces a form of presence without centrality: the name does not reside in a single image or authoritative form but persists as distributed signal across platforms. It is experienced through scrolling rather than viewing, through accumulation rather than encounter, and through algorithmic recurrence rather than fixed iconography.",dhun; digital essay,"Varanasi, Uttar Pradesh, India ",25.19,82.59,,,,,,,https://creativecommons.org/licenses/by/4.0/,compound_object ,,,/objects/thumbs/mantrams_tf3_chatgpt_rc6_dhun-o1_20260513_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,dhun
dhun-g6-001,dhun-g6,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,video,/objects/MANTRAMS_TF3_Pruthi_RC6_DHUN-G6-001_20260404.mp4,/assets/img/thumbnails/Piyush-AV6-01.png,/assets/img/thumbnails/Piyush-AV6-01b.png,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-o1,dhun-g6,Digital Circulations of Ram,,2026-05-13,"This image was created specifically for the Dhun essay (2026) using generative AI tools (ChatGPT/OpenAI) in order to visually synthesize broader digital environments surrounding the contemporary circulation of Rām nām online. Rather than documenting a single real interface, application, or social media feed, the collage functions as a composite interpretive visualization bringing together recurring devotional, aesthetic, political, and technological motifs encountered during the research process. It is included as an analytical and illustrative image reflecting the multisensory and highly mediated circulation of sacred names within contemporary digital media ecologies. The image also forms part of a broader methodological reflection on AI assisted visual mediation within the project. Its compositional excesses, visual inconsistencies, and occasional inaccuracies, including distortions in text rendering and the blending of multiple visual registers, are not treated merely as technical flaws but as analytically revealing features of generative image systems themselves. The collage therefore also reflects how AI models interpret, aggregate, recombine, and reimagine religious imagery through patterns drawn from large scale digital training data, raising further questions about the remediation of religion, synthetic visual cultures, and the growing entanglement between devotional practice, digital infrastructures, and machine generated imaginaries.",dhun; digital essay,"Vienna, Austria",48.12,16.22,,,,,,No copyright applies.,,image,/objects/MANTRAMS_TF3_ChatGPT_RC6_DHUN-O1_20260513.png,/objects/small/mantrams_tf3_chatgpt_rc6_dhun-o1_20260513_sm.jpg,/objects/thumbs/mantrams_tf3_chatgpt_rc6_dhun-o1_20260513_th.jpg,,"Scriptures in different scripts, mainly Devanagari. Handwritten, printed and digital fonts. Some inscriptions are illegible/partially visble, are blurred or replicated manifold.",https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g7,,Transition and Afterlife (DHUN Gallery 7),Piyush Kukrety; Borayin Larios; Kanika Pruthi ,2026-02-01,"The chant moves collectively through the city, marking both death and transition as the living make way for the dead through streets already saturated with the name in countless other forms. Here, the utterance acquires an afterlife of its own, echoing across ritual movement, urban space, and public memory. The name accompanies the passage into the afterlife, moving alongside the dead as a final guide through transition. Repeated collectively in funeral processions and mourning rituals, the chant transforms grief into shared movement, carrying the departed through streets where the name already circulates in devotional, political, and everyday forms. In this moment, the utterance becomes more than prayer or proclamation; it functions as a companion between worlds, marking the threshold between presence and absence, life and death.",dhun; digital essay,"Varanasi, Uttar Pradesh, India ",25.19,82.59,,,,,,,https://creativecommons.org/licenses/by/4.0/,compound_object ,,,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g7-005_20250806_th.jpg,,"राम -नाम, जय श्री राम, श्री राम, राम, राधे-राम Rām-nām, Jay Śrī Rām, Śrī Rām, Rām, Rādhe-Rām, Raam-naam, jay shrii raam, shrii raam, raam, raadhe-raam. (Scriptures in different scripts, mainly Devanagari. Handwritten, printed fonts and  engraved. Some inscriptions are ellegible/partially visble.)",https://doi.org/10.57754/FDAT.ghg0b-e6k30,dhun
dhun-g7-001,dhun-g7,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G7-001_20231209.JPG,/objects/small/mantrams_tf3_larios_rc6_dhun-g7-001_20231209_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g7-001_20231209_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g7-002,dhun-g7,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G7-002_20231210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g7-002_20231210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g7-002_20231210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g7-003,dhun-g7,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G7-003_20231210.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g7-003_20231210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g7-003_20231210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g7-004,dhun-g7,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G7-004_20231210.jpeg,/objects/small/mantrams_tf3_larios_rc6_dhun-g7-004_20231210_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g7-004_20231210_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g7-005,dhun-g7,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G7-005_20250806.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g7-005_20250806_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g7-005_20250806_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g7-006,dhun-g7,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G7-006_20250809.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g7-006_20250809_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g7-006_20250809_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g7-007,dhun-g7,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G7-007_20250810.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g7-007_20250810_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g7-007_20250810_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g7-008,dhun-g7,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G7-008_20260201.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g7-008_20260201_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g7-008_20260201_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
dhun-g7-009,dhun-g7,,Piyush Kukrety; Borayin Larios; Kanika Pruthi ,,,,,,,,,,,,,,image,/objects/MANTRAMS_TF3_Larios_RC6_DHUN-G7-009_20260201.jpg,/objects/small/mantrams_tf3_larios_rc6_dhun-g7-009_20260201_sm.jpg,/objects/thumbs/mantrams_tf3_larios_rc6_dhun-g7-009_20260201_th.jpg,,,https://doi.org/10.57754/FDAT.ghg0b-e6k30,
